266|Que Voy a Hacer Con Mi Amor|Alejandro Fernández|Le bajé las estrellas de un solo golpe Tal vez ese fue mi error Le ofrecí cada día y cada noche el alma y el corazón Pero no le bastó no fue suficiente no quizó quererme Como la quise yoQué voy a hacer con todo este amor Que no cabe en mi pecho Que me cala los huesos Que se ahoga en este mar de dolorQue me quema la carne Y que me hierve la sangre Que me está partiendo en dos la razón Qué voy a hacer sin su amor Qué voy a hacer con mi amorSe alejó de mi vida de un solo golpe Se fue sin decirme adiós Me rompió la sonrisa las ilusiones, el alma y el corazón Le dí todo mi amor y no fue suficiente no quizo quererme Como la quise yoQué voy a hacer con todo este amor Que no cabe en mi pecho Que me cala los huesos Que se ahoga en este mar de dolor Que me quema la carne Y que me hierve la sangre Que me está partiendo en dos la razónQue voy a hacer sin su amor Que voy a hacer con mi amorQue no cabe en mi pecho Que me cala los huesos Que se ahoga en este mar de dolor Que me quema la carne Y que me hierve la sangre Que me está partiendo en dos la razón Que no cabe en mi pecho Que me cala los huesos Que se ahoga en este mar de dolor Que me quema la carne Y que me hierve la sangre Que me está partiendo en dos la razónQué voy a hacer sin su amor Qué voy a hacer con mi amor, con mi amor|Le bajé las estrellas de un solo golpe Tal vez ese fue mi error Le ofrecí cada día y cada noche el alma y el corazón Pero no le bastó no fue suficiente no quizó quererme Como la quise yo<>Qué voy a hacer con todo este amor Que no cabe en mi pecho Que me cala los huesos Que se ahoga en este mar de dolor<>Que me quema la carne Y que me hierve la sangre Que me está partiendo en dos la razón Qué voy a hacer sin su amor Qué voy a hacer con mi amor<>Se alejó de mi vida de un solo golpe Se fue sin decirme adiós Me rompió la sonrisa las ilusiones, el alma y el corazón Le dí todo mi amor y no fue suficiente no quizo quererme Como la quise yo<>Qué voy a hacer con todo este amor Que no cabe en mi pecho Que me cala los huesos Que se ahoga en este mar de dolor Que me quema la carne Y que me hierve la sangre Que me está partiendo en dos la razón<>Que voy a hacer sin su amor Que voy a hacer con mi amor<>Que no cabe en mi pecho Que me cala los huesos Que se ahoga en este mar de dolor Que me quema la carne Y que me hierve la sangre Que me está partiendo en dos la razón Que no cabe en mi pecho Que me cala los huesos Que se ahoga en este mar de dolor Que me quema la carne Y que me hierve la sangre Que me está partiendo en dos la razón<>Qué voy a hacer sin su amor Qué voy a hacer con mi amor, con mi amor<>
267|Pa' Todo El Año|Javier Solis|Por tu amor que tanto quiero y tanto extraño que me sirvan otra copa y muchas más que me sirvan de una vez pa' todo el año que me pienso seriamente emborracharSi te cuentan que me vieron muy borracho orgullosamente diles que es por ti porque yo tendré el valor de no negarlo gritaré que por tu amor me estoy matando y sabrán que por tus besos me perdíPara de hoy en adelante ya el amor no me interesa cantaré por todo el mundo mi dolor y mi tristeza porque sé que de este golpe ya no voy a levantarme y aunque yo no lo quisiera voy a morirme de amorPara de hoy en adelante ya el amor no me interesa cantaré por todo el mundo mi dolor y mi tristeza porque sé que de este golpe ya no voy a levantarme y aunque yo no lo quisiera voy a morirme de amor|Por tu amor que tanto quiero y tanto extraño que me sirvan otra copa y muchas más que me sirvan de una vez pa' todo el año que me pienso seriamente emborrachar<>Si te cuentan que me vieron muy borracho orgullosamente diles que es por ti porque yo tendré el valor de no negarlo gritaré que por tu amor me estoy matando y sabrán que por tus besos me perdí<>Para de hoy en adelante ya el amor no me interesa cantaré por todo el mundo mi dolor y mi tristeza porque sé que de este golpe ya no voy a levantarme y aunque yo no lo quisiera voy a morirme de amor<>Para de hoy en adelante ya el amor no me interesa cantaré por todo el mundo mi dolor y mi tristeza porque sé que de este golpe ya no voy a levantarme y aunque yo no lo quisiera voy a morirme de amor<>
268|Corazón, Corazón|José Alfredo Jiménez|Es inútil dejar de quererte Ya no puedo vivir sin tu amor No me digas que voy a perderte No me quieras matar corazónYo que diera por no recordarte Yo que diera por no ser de ti Pero el día que te dije te quiero Te di mi cariño y no supe de miCorazón, corazón No me quieras matar corazónSi has pensado dejar mi cariño Recuerda el camino donde te encontré Si has pensado cambiar tu destino Recuerda un poquito quien te hizo mujerSi después de sentir tu pasado Me miras de frente y me dices adiós Te diré, con el alma en la mano Que puedes quedarte porque yo me voyCorazón, corazón No me quieras matar corazónSi has pensado dejar mi cariño Recuerda el camino donde te encontré Si has pensado cambiar tu destino Recuerda un poquito quien te hizo mujer|Es inútil dejar de quererte Ya no puedo vivir sin tu amor No me digas que voy a perderte No me quieras matar corazón<>Yo que diera por no recordarte Yo que diera por no ser de ti Pero el día que te dije te quiero Te di mi cariño y no supe de mi<>Corazón, corazón No me quieras matar corazón<>Si has pensado dejar mi cariño Recuerda el camino donde te encontré Si has pensado cambiar tu destino Recuerda un poquito quien te hizo mujer<>Si después de sentir tu pasado Me miras de frente y me dices adiós Te diré, con el alma en la mano Que puedes quedarte porque yo me voy<>Corazón, corazón No me quieras matar corazón<>Si has pensado dejar mi cariño Recuerda el camino donde te encontré Si has pensado cambiar tu destino Recuerda un poquito quien te hizo mujer<>
269|Las Isabeles|Miguel Aceves Mejía|Del corazon de una palma nacieron las Isabeles delgaditas de cintura y del corazon alegreAl pasar un arroyuelo a la sombra de un laurel juntaba cabellos de oro donde se peino IsabelVen querida ven y abrazaras a mi corazon que por mucho que yo te diga no hay ninguna satisfaccionQue bonitos dientes tienes dientes color de marfil yo me casaria contigo primero por lo civilQue bonitos labios tienes labios sabor a manzana si tu me correspondieras yo me casaria mananaEsta es la cancion es la cancion de la Isabel es tan linda como una rosa y tan bella como un clavel|Del corazon de una palma nacieron las Isabeles delgaditas de cintura y del corazon alegre<>Al pasar un arroyuelo a la sombra de un laurel juntaba cabellos de oro donde se peino Isabel<>Ven querida ven y abrazaras a mi corazon que por mucho que yo te diga no hay ninguna satisfaccion<>Que bonitos dientes tienes dientes color de marfil yo me casaria contigo primero por lo civil<>Que bonitos labios tienes labios sabor a manzana si tu me correspondieras yo me casaria manana<>Esta es la cancion es la cancion de la Isabel es tan linda como una rosa y tan bella como un clavel<>
270|La Farsante|Carin Leon|Yo crei que eras buena Yo crei que eras sincera Yo te di mi cariño Resultaste traicioneraTu me hiciste rebelde Tu me hiciste tu enemigo Tu que me traicionaste Sin razón y sin motivoEste orgullo que tengo No lo vas a mirar En el suelo tirado como Una basuraYo me quito hasta el nombre Y te doy mi palabra De honor que de mi No te burlasYo te juro por todo lo que sucedio Que te arrepentiras de este mal Que me has hechoY sabes que Que no descansare Hasta verte a mis pies Y eso dalo por hechoYa veras traicionera Lo vas a pagar muy caro Yo soy bueno a la buena Y por las malas soy muy maloNo quisiste ser buena Y ya ves lo que resulta Yo no quise ser malo Pero tu tienes la culpaY es que tu ya de mi No te vas a burlas Hoy de puro capricho Yo haré que me quierasYa veras que hasta Vas a aprender como Debes amar a Dios En tierra ajenaPor que tu a mis espaldas Me hiciste traición hoy Por eso te voy a quitar Lo farsanteVoy a hacer que tu hincada Me pidas perdón Y me implores amor Delante de tu amante|Yo crei que eras buena Yo crei que eras sincera Yo te di mi cariño Resultaste traicionera<>Tu me hiciste rebelde Tu me hiciste tu enemigo Tu que me traicionaste Sin razón y sin motivo<>Este orgullo que tengo No lo vas a mirar En el suelo tirado como Una basura<>Yo me quito hasta el nombre Y te doy mi palabra De honor que de mi No te burlas<>Yo te juro por todo lo que sucedio Que te arrepentiras de este mal Que me has hecho<>Y sabes que Que no descansare Hasta verte a mis pies Y eso dalo por hecho<>Ya veras traicionera Lo vas a pagar muy caro Yo soy bueno a la buena Y por las malas soy muy malo<>No quisiste ser buena Y ya ves lo que resulta Yo no quise ser malo Pero tu tienes la culpa<>Y es que tu ya de mi No te vas a burlas Hoy de puro capricho Yo haré que me quieras<>Ya veras que hasta Vas a aprender como Debes amar a Dios En tierra ajena<>Por que tu a mis espaldas Me hiciste traición hoy Por eso te voy a quitar Lo farsante<>Voy a hacer que tu hincada Me pidas perdón Y me implores amor Delante de tu amante<>
271|La Que Se Fue|José Alfredo Jiménez|Tengo Dinero En El Mundo  Dinero Maldito Que Nada Vale  Aunque Me Miren Sonriendo  La Pena Que Traigo Ni Dios La Sabe Yo Conocí La Pobreza  Y Alla Entre Los Pobres Jamas Lloré  Yo Pa' Que Quiero Riqueza  Si Voy Con El Alma Perdida Y Sin Fe Yo Lo Que Quiero Es Que Vuelva  Que Vuelva Conmigo La Que Se Fue Vuele Ingrata Mia  Ay Ay Ay Amor Si Es Necesario Que Llore  La Vida Completa Por Ella Lloro  De Que Me Sirve El Dinero  Si Sufro Una Pena Si Estoy Tan Sólo Puedo Comprar Mil Mujeres  Y Darme Una Vida De Gran Placer  Pero El Cariño Comprado  Ni Sabe Querernos Ni Puede Ser Fiel Yo Lo Que Quiero Es Que Vuelva  Que Vuelve Conmigo  La Que Se Fue|Tengo Dinero En El Mundo  Dinero Maldito Que Nada Vale  Aunque Me Miren Sonriendo  La Pena Que Traigo Ni Dios La Sabe <>Yo Conocí La Pobreza  Y Alla Entre Los Pobres Jamas Lloré  Yo Pa' Que Quiero Riqueza  Si Voy Con El Alma Perdida Y Sin Fe <>Yo Lo Que Quiero Es Que Vuelva  Que Vuelva Conmigo La Que Se Fue <>Vuele Ingrata Mia  Ay Ay Ay Amor <>Si Es Necesario Que Llore  La Vida Completa Por Ella Lloro  De Que Me Sirve El Dinero  Si Sufro Una Pena Si Estoy Tan Sólo <>Puedo Comprar Mil Mujeres  Y Darme Una Vida De Gran Placer  Pero El Cariño Comprado  Ni Sabe Querernos Ni Puede Ser Fiel <>Yo Lo Que Quiero Es Que Vuelva  Que Vuelve Conmigo  La Que Se Fue<>
272|Cuando Yo Quería Ser Grande|Alejandro Fernández|Se van perdiendo en el tiempo Mis años, se van quedando muy lejos Ya no me lleva mi padre la mano Solamente sus consejosViven en mí los recuerdos de niño Cuando una estrella deseaba Cómo recuerdo a mi padre Que con eso sonreía Mientras mi madre mirabaAños que vienen despacio, primero Con qué lentitud avanzan Cómo quería ser grande, recuerdo Para no quedarme en casaY acompañar a mi padre muy lejos Tal vez hasta el fin del mundo Porque mi padre era fuerte Era muy inteligente, era mejor que ningunoHoy ya no quiero que pasen los años Porque mi padre ya está viejo Se han cubierto de arrugas sus manos Y de nieve sus cabellosOh, Señor, detén el tiempo, te pido Porque Tú puedes hacerlo Porque yo en verdad no entiendo Dios mío, por qué se nos va lo buenoCuando se cansen tus pasos Yo quiero ser quien los cuide Mientras tanto, dame el brazo Y vamos a ver que vas a decirme|Se van perdiendo en el tiempo Mis años, se van quedando muy lejos Ya no me lleva mi padre la mano Solamente sus consejos<>Viven en mí los recuerdos de niño Cuando una estrella deseaba Cómo recuerdo a mi padre Que con eso sonreía Mientras mi madre miraba<>Años que vienen despacio, primero Con qué lentitud avanzan Cómo quería ser grande, recuerdo Para no quedarme en casa<>Y acompañar a mi padre muy lejos Tal vez hasta el fin del mundo Porque mi padre era fuerte Era muy inteligente, era mejor que ninguno<>Hoy ya no quiero que pasen los años Porque mi padre ya está viejo Se han cubierto de arrugas sus manos Y de nieve sus cabellos<>Oh, Señor, detén el tiempo, te pido Porque Tú puedes hacerlo Porque yo en verdad no entiendo Dios mío, por qué se nos va lo bueno<>Cuando se cansen tus pasos Yo quiero ser quien los cuide Mientras tanto, dame el brazo Y vamos a ver que vas a decirme<>
273|Urge|Vicente Fernández|Con mi dolor Causando pena voy rodando por ahí No hay una frase de cariño para mí Todos me miran con desprecio y con rencorMi corazón Está cansado, muy cansado de sufrir Que muchas veces le escuchado repetir Estas palabras que me llenan de dolorUrge Una persona que me arrulle entre sus brazos A quién contarle de mis triunfos y fracasos Que me consuele y que me quite de sufrirUrge Que me despierten con un beso enamorado Que me devuelvan el amor que me ha negado Porque también tengo derecho de vivirUrge Una persona que me arrulle entre sus brazos A quién contarle de mis triunfos y fracasos Que me consuele y que me quite de sufrirUrge Que me despierten con un beso enamorado Que me devuelvan el amor que me ha negado Porque también tengo derecho de vivir|Con mi dolor Causando pena voy rodando por ahí No hay una frase de cariño para mí Todos me miran con desprecio y con rencor<>Mi corazón Está cansado, muy cansado de sufrir Que muchas veces le escuchado repetir Estas palabras que me llenan de dolor<>Urge Una persona que me arrulle entre sus brazos A quién contarle de mis triunfos y fracasos Que me consuele y que me quite de sufrir<>Urge Que me despierten con un beso enamorado Que me devuelvan el amor que me ha negado Porque también tengo derecho de vivir<>Urge Una persona que me arrulle entre sus brazos A quién contarle de mis triunfos y fracasos Que me consuele y que me quite de sufrir<>Urge Que me despierten con un beso enamorado Que me devuelvan el amor que me ha negado Porque también tengo derecho de vivir<>
274|No Lo Beses|Alejandro Fernández|Sé muy bien que te vas y no piensas hablar Y que al menos pretendes nunca regresar Pero vida déjame que te bendiga Porque así es la vida y sé que volverásQue ha llegado el momento en que quieres volar Comparar otros besos y formas de amar Soy humano y lo entiendo No detengo tus anhelos de probar tu libertadSé que existe alguien más que busca tu amor Y que es algo normal Que estas en tu derecho Y no lo puedo evitarPero no lo beses como a mí Pero no lo toques nunca así Pues yo nunca beso como a ti te beso Cuando me tropiezo por ahíPero no lo mires como a mi No lo acaricies nunca así Por tu bien lo digo porque si lo haces Te vas a acordar de miTal vez creas que estoy loco por pensar así Por dejarte partir y alejarte de mí Pero vida se te olvida que eres mía Y tu partida solo es parte del vivirSé que existe alguien más que busca tu amor Que es algo normal Que estas en tu derecho Y no lo puedo evitarPero no lo beses como a mí Pero no lo toques nunca así Pues yo nunca beso como a ti te beso Cuando me tropiezo por ahíPero no lo mires como a mi No lo acaricies nunca así Por tu bien lo digo porque si lo haces Te vas a acordar de miPero no lo beses Nunca lo acaricies como a mí Por tu bien lo digo porque si lo haces Te vas a acordar de mí|Sé muy bien que te vas y no piensas hablar Y que al menos pretendes nunca regresar Pero vida déjame que te bendiga Porque así es la vida y sé que volverás<>Que ha llegado el momento en que quieres volar Comparar otros besos y formas de amar Soy humano y lo entiendo No detengo tus anhelos de probar tu libertad<>Sé que existe alguien más que busca tu amor Y que es algo normal Que estas en tu derecho Y no lo puedo evitar<>Pero no lo beses como a mí Pero no lo toques nunca así Pues yo nunca beso como a ti te beso Cuando me tropiezo por ahí<>Pero no lo mires como a mi No lo acaricies nunca así Por tu bien lo digo porque si lo haces Te vas a acordar de mi<>Tal vez creas que estoy loco por pensar así Por dejarte partir y alejarte de mí Pero vida se te olvida que eres mía Y tu partida solo es parte del vivir<>Sé que existe alguien más que busca tu amor Que es algo normal Que estas en tu derecho Y no lo puedo evitar<>Pero no lo beses como a mí Pero no lo toques nunca así Pues yo nunca beso como a ti te beso Cuando me tropiezo por ahí<>Pero no lo mires como a mi No lo acaricies nunca así Por tu bien lo digo porque si lo haces Te vas a acordar de mi<>Pero no lo beses Nunca lo acaricies como a mí Por tu bien lo digo porque si lo haces Te vas a acordar de mí<>
275|Huelo a Soledad|Ana Gabriel|Huelo a soledad Con aire indiferente de un amor Con un océano obscuro al navegar Me siento tan cansada de llorar Y nadie se inmagina como estoyHuelo a soledad Sin nadie que mitigue este dolor No hay nadie quien comprenda mi sentir Y escuche lo que tengo que decir Me abrazo a los recuerdos por vivirTengo tanto miedo Que no escucho al corazón Mi alma está sedienta Ya perdió su luzAy, qué sola estoy Me miro en el espejo y me pregunto quién soy yo Muere mi esperanza, ya no tiene salvación Y nadie quien despierte mi ilusión Y me hable con ternura del amorAy, qué sola estoy Ay, muriendo voyHuelo a soledad No encuentro ni un camino que seguir Me faltan fantasías por vivir Y el eco de un murmullo en mi sentir Me pierdo en un instante sin saberTengo tanto miedo Que no escucho al corazón Mi alma está sedienta Ya perdió su luzAy, qué sola estoy Me miro en el espejo y me pregunto quién soy yo Muere mi esperanza, ya no tiene salvación Y nadie quien despierte mi ilusión Y me hable con ternura del amorAy, qué sola estoy Me miro en el espejo y me pregunto quién soy yo Muere mi esperanza, ya no tiene salvación Y nadie quien despierte mi ilusión Y me hable con ternura del amorAy, qué sola estoy Ay, muriendo voyAy, qué sola estoy Ay, muriendo voy|Huelo a soledad Con aire indiferente de un amor Con un océano obscuro al navegar Me siento tan cansada de llorar Y nadie se inmagina como estoy<>Huelo a soledad Sin nadie que mitigue este dolor No hay nadie quien comprenda mi sentir Y escuche lo que tengo que decir Me abrazo a los recuerdos por vivir<>Tengo tanto miedo Que no escucho al corazón Mi alma está sedienta Ya perdió su luz<>Ay, qué sola estoy Me miro en el espejo y me pregunto quién soy yo Muere mi esperanza, ya no tiene salvación Y nadie quien despierte mi ilusión Y me hable con ternura del amor<>Ay, qué sola estoy Ay, muriendo voy<>Huelo a soledad No encuentro ni un camino que seguir Me faltan fantasías por vivir Y el eco de un murmullo en mi sentir Me pierdo en un instante sin saber<>Tengo tanto miedo Que no escucho al corazón Mi alma está sedienta Ya perdió su luz<>Ay, qué sola estoy Me miro en el espejo y me pregunto quién soy yo Muere mi esperanza, ya no tiene salvación Y nadie quien despierte mi ilusión Y me hable con ternura del amor<>Ay, qué sola estoy Me miro en el espejo y me pregunto quién soy yo Muere mi esperanza, ya no tiene salvación Y nadie quien despierte mi ilusión Y me hable con ternura del amor<>Ay, qué sola estoy Ay, muriendo voy<>Ay, qué sola estoy Ay, muriendo voy<>
276|El Zorro La Espada Y La Rosa|Alejandro Fernández|Alejandro] Aaaaaaaiiiii Gitanaaaaaa[Beyonce] OOoooooooVen y quedate conmigo Dame el corazon Vida mia estoy muriendo Lento en mi prision[Alejandro] Anda dime lo que sientes Quitate el pudor Y deja de sufrir Escapa con mi amor Despues te llevare asta a donde quieras Sin temor y sin fronteras Asta donde sale el sol[Beyonce]Contigo soy capaz de lo que sea No me importa lo que venga Porque ya se a donde voy[Alejandro] Soy tu gitano Tu peregrino La unica llave de tu destino El que te cuida mas Que a su vida Soy tu ladron[Beyonce] Soy tu gitana Tu companiera La que te sigue La que te espera Voy a quererte aunque me saquen el corazon[B and A] Y aunque nos custe la vida Y aunque duela lo que duela Esta guerra la ganado Nuestro amor[Beyonce] Esta guerra la ganadoNuestro amor[Beyonce] Yo naci para tus ojos Para nadie mas Siempre voy a estar en tu camino[Alejandro] Alma de mi alma corazon de tempesta dime por donde ..hiir Despues te llevare asta a donde quieras Sin temor y sin fronteras Asta donde sale el sol[Beyonce] Contigo soy capaz de lo que sea No me importa lo que venga Porque ya se a donde voy[Alejandro] Soy tu gitano Tu peregrino La unica llave de tu destino El que te cuida mas Que a su vida Soy tu ladron[Beyonce] Soy tu gitana Tu companiera La que te sigue La que te espera voy a quererte aunque me saquen el corazonY aunque nos custe la vïda Y aunque duela lo que duela Esta guerra la ganado Nuestro amoruuuuh Y aunque nos custe la vïda Y aunque duela lo que duela Esta guerra la ganado Nuestro amor|Alejandro] Aaaaaaaiiiii Gitanaaaaaa<>[Beyonce] OOooooooo<>Ven y quedate conmigo Dame el corazon Vida mia estoy muriendo Lento en mi prision<>[Alejandro] Anda dime lo que sientes Quitate el pudor Y deja de sufrir Escapa con mi amor Despues te llevare asta a donde quieras Sin temor y sin fronteras Asta donde sale el sol<>[Beyonce]<>Contigo soy capaz de lo que sea No me importa lo que venga Porque ya se a donde voy<>[Alejandro] Soy tu gitano Tu peregrino La unica llave de tu destino El que te cuida mas Que a su vida Soy tu ladron<>[Beyonce] Soy tu gitana Tu companiera La que te sigue La que te espera Voy a quererte aunque me saquen el corazon<>[B and A] Y aunque nos custe la vida Y aunque duela lo que duela Esta guerra la ganado Nuestro amor<>[Beyonce] Esta guerra la ganado<>Nuestro amor<>[Beyonce] Yo naci para tus ojos Para nadie mas Siempre voy a estar en tu camino<>[Alejandro] Alma de mi alma corazon de tempesta dime por donde ..hiir Despues te llevare asta a donde quieras Sin temor y sin fronteras Asta donde sale el sol<>[Beyonce] Contigo soy capaz de lo que sea No me importa lo que venga Porque ya se a donde voy<>[Alejandro] Soy tu gitano Tu peregrino La unica llave de tu destino El que te cuida mas Que a su vida Soy tu ladron<>[Beyonce] Soy tu gitana Tu companiera La que te sigue La que te espera voy a quererte aunque me saquen el corazon<>Y aunque nos custe la vïda Y aunque duela lo que duela Esta guerra la ganado Nuestro amor<>uuuuh Y aunque nos custe la vïda Y aunque duela lo que duela Esta guerra la ganado Nuestro amor<>
277|Caballo Prieto Azabache|Antonio Aguilar|Caballo prieto azabache Como olvidar que te debo la vida Cuando iban a fusilarme Las fuerzas leales de Pancho VillaAquella noche nublada Una avanzada me sorprendió Y tras de ser desarmado Fui sentenciado al paredón Ya cuando estaba en capilla le dijo Villa a su asistente Me apartas ese caballo por educado y obediente Sabía que no escapaba y solo pensaba en la salvación Y tú mi prieto azabache también pensabas igual que yoRecuerdo que me dijeron pide un deseo pa ajusticiarte Yo quiero ser fusilado en mi caballo prieto azabache Y cuando en ti me montaron y prepararon la ejecución Ni voz de mando esperaste Te avalanzaste contra el pelotón Con tres balazos de mauser Corriste azabache Salvando mi vidaLo que tu hiciste conmigo Caballo amigo No se me olvida No pude salvar la tuya Y la amargura me hace llorar Por eso prieto azabache No he de olvidarte Nunca jamás|Caballo prieto azabache Como olvidar que te debo la vida Cuando iban a fusilarme Las fuerzas leales de Pancho Villa<>Aquella noche nublada Una avanzada me sorprendió Y tras de ser desarmado Fui sentenciado al paredón Ya cuando estaba en capilla le dijo Villa a su asistente Me apartas ese caballo por educado y obediente Sabía que no escapaba y solo pensaba en la salvación Y tú mi prieto azabache también pensabas igual que yo<>Recuerdo que me dijeron pide un deseo pa ajusticiarte Yo quiero ser fusilado en mi caballo prieto azabache Y cuando en ti me montaron y prepararon la ejecución Ni voz de mando esperaste Te avalanzaste contra el pelotón Con tres balazos de mauser Corriste azabache Salvando mi vida<>Lo que tu hiciste conmigo Caballo amigo No se me olvida No pude salvar la tuya Y la amargura me hace llorar Por eso prieto azabache No he de olvidarte Nunca jamás<>
278|Canto a La Madre|Pedro Fernández|Le canto a la mujer de pelo blanco La que me da su amor sin condición A mi madre querida, yo le canto La canción que guardaba dentro de mi corazónMadrecita querida Es tu amor tan inmenso como el amor de Dios Por eso, madrecita, este día de tu santo Las estrella de mi cielo brillarán en tu honor El canto de las aves y el murmullo del viento Se unirán a mi voz, para decirte, madre Que tu amor es tan grande como el amor de DiosMadrecita querida Es tu amor tan inmenso como el amor de Dios Por eso, madrecita, este día de tu santo Las estrella de mi cielo brillarán en tu honor El canto de las aves y el murmullo del viento Se unirán a mi voz, para decirte, madre Que tu amor es tan grande como el amor de Dios|Le canto a la mujer de pelo blanco La que me da su amor sin condición A mi madre querida, yo le canto La canción que guardaba dentro de mi corazón<>Madrecita querida Es tu amor tan inmenso como el amor de Dios Por eso, madrecita, este día de tu santo Las estrella de mi cielo brillarán en tu honor El canto de las aves y el murmullo del viento Se unirán a mi voz, para decirte, madre Que tu amor es tan grande como el amor de Dios<>Madrecita querida Es tu amor tan inmenso como el amor de Dios Por eso, madrecita, este día de tu santo Las estrella de mi cielo brillarán en tu honor El canto de las aves y el murmullo del viento Se unirán a mi voz, para decirte, madre Que tu amor es tan grande como el amor de Dios<>
279|Y Aquí Estoy|Ana Gabriel|Hoy he vuelto a escuchar Al silencio gritar Tu nombre, tu nombreY comienzo a sentir La nostalgia en mi ser Sin poder evitar Un lamento de amor, sin finAhh, ahY aquí estoy Esperando por ti Sin poder entender Que te hizo alejarte de míY aquí estoy Quiero ver si, por fin Te decides volver Y creer que es posible empezar Una vez másHoy he vuelto a sentir El deseo de hablar Y decir, que te amoQue no puedo olvidar Esos días de ayer Que hay momentos que ya No me puedo calmar sin tiAhh, ahY aquí estoy Esperando por ti Sin poder entender Que te hizo alejarte de mí Y aquí estoy Quiero ver si, por finTe decides volver Y creer que es posible empezar Una vez más Esperando por tiSin poder entender Que te hizo alejarte de mí Y aquí estoy|Hoy he vuelto a escuchar Al silencio gritar Tu nombre, tu nombre<>Y comienzo a sentir La nostalgia en mi ser Sin poder evitar Un lamento de amor, sin fin<>Ahh, ah<>Y aquí estoy Esperando por ti Sin poder entender Que te hizo alejarte de mí<>Y aquí estoy Quiero ver si, por fin Te decides volver Y creer que es posible empezar Una vez más<>Hoy he vuelto a sentir El deseo de hablar Y decir, que te amo<>Que no puedo olvidar Esos días de ayer Que hay momentos que ya No me puedo calmar sin ti<>Ahh, ah<>Y aquí estoy Esperando por ti Sin poder entender Que te hizo alejarte de mí Y aquí estoy Quiero ver si, por fin<>Te decides volver Y creer que es posible empezar Una vez más Esperando por ti<>Sin poder entender Que te hizo alejarte de mí Y aquí estoy<>
280|La Tabla (part. Kanales)|Carin Leon|Hay quien peca de afición Y también los hay de oficio Hay quien no se dio ni cuenta Y el pecado se hizo vicio Pero el que peca de noble Siempre lo traen de cochinoAbusados, abusones Llegó Cayetano al baile Acomódense bribones Que la banda viene tarde Por mientras trueno unos sones Pero al compa de mi [?]Hoy les traje serenata A los amantes de lo ajeno Una tabla va marcando Los comparces percutiendo Y los gritos de una rata Armonizan el boleroMúsica pa’ mis oídos Cuando sufren los culerosY no es que yo sea tan diablo Cada quien pelea lo suyo Vale madres lo robado Lo que chinga es el orgullo Yo tal vez sea muy pendejo Pero no pendejo suyoVámonos haciendo menos Les falta un tostón pa'l peso Si sabe que el perro es bravo ¿Pa’ qué le patean el cerco? Y el que se meta [?] Yo le ruño hasta los huesosHoy les traje serenata A los amantes de lo ajeno Una tabla va marcando Los comparces percutiendo Y los gritos de una rata Armonizan el boleroMúsica pa’ mis oídos Cuando sufren los culeros|Hay quien peca de afición Y también los hay de oficio Hay quien no se dio ni cuenta Y el pecado se hizo vicio Pero el que peca de noble Siempre lo traen de cochino<>Abusados, abusones Llegó Cayetano al baile Acomódense bribones Que la banda viene tarde Por mientras trueno unos sones Pero al compa de mi [?]<>Hoy les traje serenata A los amantes de lo ajeno Una tabla va marcando Los comparces percutiendo Y los gritos de una rata Armonizan el bolero<>Música pa’ mis oídos Cuando sufren los culeros<>Y no es que yo sea tan diablo Cada quien pelea lo suyo Vale madres lo robado Lo que chinga es el orgullo Yo tal vez sea muy pendejo Pero no pendejo suyo<>Vámonos haciendo menos Les falta un tostón pa'l peso Si sabe que el perro es bravo ¿Pa’ qué le patean el cerco? Y el que se meta [?] Yo le ruño hasta los huesos<>Hoy les traje serenata A los amantes de lo ajeno Una tabla va marcando Los comparces percutiendo Y los gritos de una rata Armonizan el bolero<>Música pa’ mis oídos Cuando sufren los culeros<>
281|El ausente|Antonio Aguilar|Ya vine de donde andaba Se me concedió volver A mí se me afiguraba Que no te volvería a ver Pareces amapolita cortada al amanecer (Ay ja ja llegó el que andaba ausente mamasita ah)Si porque vengo de lejos, me niegas la luz del día Se me hace que a tu esperanza le pasó lo que a la mía Por andar en la vagancia perdí un amor que teníaAy a caballo van los hombres Y en mula van las mujeres Y en burro ya saben quien Ay, jajajaEstrellita reluciente De la nube colorada Si tienes amor pendiente Tócale su retirada Ya llegó el que andaba ausente y este no conciente nada|Ya vine de donde andaba Se me concedió volver A mí se me afiguraba Que no te volvería a ver Pareces amapolita cortada al amanecer (Ay ja ja llegó el que andaba ausente mamasita ah)<>Si porque vengo de lejos, me niegas la luz del día Se me hace que a tu esperanza le pasó lo que a la mía Por andar en la vagancia perdí un amor que tenía<>Ay a caballo van los hombres Y en mula van las mujeres Y en burro ya saben quien Ay, jajaja<>Estrellita reluciente De la nube colorada Si tienes amor pendiente Tócale su retirada Ya llegó el que andaba ausente y este no conciente nada<>
