94|El Loco y La Luna|Wilfrido Vargas|Tendré que aferrarme A la idea de que ya no está Que cama tan vacía ¿Que hora es? Las tres de la Mañana Si por lo menos pudiera oir su voz Todo esto me parece tan absurdo No puedo dormir Y ella quizá en el mas profundo de los sueños Debo comprobar Hum, está dormida Con quien soñara, conmigo Hum, es inútil Debo salir de esta habitación Nuestro balcón, su misma copa Ah, la luna, nuestra compañera de todas las nochesLuna, dime tu si ella me quiere Como yo la quiero a ella Como tan solo se quiere una sola vez Luna, tu que eres como ninguna De que noche nos alumbras Juntito a las estrellas Escuchando mi canciónLuna, dime tu si ella me quiere Mi canción que es como un grito Que le pido yo al cielo Este sueño que es algo Que el pobre no puede alcanzar Pero siempre se tiene esperanza Cuando uno se quiere de este amor Puero como el mio que nunca se muereLuna, dime si ella me quiereAy, no soporto este pesar El dolor me va a matar Ay, ay ay ay ay, ay, ay Chabadaba, ay, ay, yaTe volviste loco Wilfrido De seguido te veo Te dire donde vas Olvida eso No, no, no, no, no No, no te lamentes, ay, ay Ten ya presente Que la vida es lo que quieras Si tu quieres si lo puedes conseguir Emocionante Ay, si señor Ay, Ay siempre has sido un triunfador Ay, ahora es un caos del amor Ay ay Si te pones coherente No permitas que la gente diga Piensa que la muerte Es lo unico que espera Ay, Espera, Ay toma tu tiempo y esperaY yo soy solo pa'ti nada mas Ay, Ay Wilfrido, Ay Recapacita Hazle una cita a tu chiquita Que es la cosita mas bonita Y necesita un tiempo mas Quiere algo mas, ay si Y mirandote a los ojos Me han jurado que ella Es tuya y nada masSolo para ti Nada mas Ay|Tendré que aferrarme A la idea de que ya no está Que cama tan vacía ¿Que hora es? Las tres de la Mañana Si por lo menos pudiera oir su voz Todo esto me parece tan absurdo No puedo dormir Y ella quizá en el mas profundo de los sueños Debo comprobar Hum, está dormida Con quien soñara, conmigo Hum, es inútil Debo salir de esta habitación Nuestro balcón, su misma copa Ah, la luna, nuestra compañera de todas las noches<>Luna, dime tu si ella me quiere Como yo la quiero a ella Como tan solo se quiere una sola vez Luna, tu que eres como ninguna De que noche nos alumbras Juntito a las estrellas Escuchando mi canción<>Luna, dime tu si ella me quiere Mi canción que es como un grito Que le pido yo al cielo Este sueño que es algo Que el pobre no puede alcanzar Pero siempre se tiene esperanza Cuando uno se quiere de este amor Puero como el mio que nunca se muere<>Luna, dime si ella me quiere<>Ay, no soporto este pesar El dolor me va a matar Ay, ay ay ay ay, ay, ay Chabadaba, ay, ay, ya<>Te volviste loco Wilfrido De seguido te veo Te dire donde vas Olvida eso No, no, no, no, no No, no te lamentes, ay, ay Ten ya presente Que la vida es lo que quieras Si tu quieres si lo puedes conseguir Emocionante Ay, si señor Ay, Ay siempre has sido un triunfador Ay, ahora es un caos del amor Ay ay Si te pones coherente No permitas que la gente diga Piensa que la muerte Es lo unico que espera Ay, Espera, Ay toma tu tiempo y espera<>Y yo soy solo pa'ti nada mas Ay, Ay Wilfrido, Ay Recapacita Hazle una cita a tu chiquita Que es la cosita mas bonita Y necesita un tiempo mas Quiere algo mas, ay si Y mirandote a los ojos Me han jurado que ella Es tuya y nada mas<>Solo para ti Nada mas Ay<>
95|Amigos|Juan Luis Guerra 4.40|Yo soy tu amiga cuando a nadie le interesas Tan solo llamame y enseguida tocare a tu puerta Yo soy tu amigo cuando buscas y no encuentras Tan solo llamame y estaré a tu lado cuando quieras Somos el viento que despierta el alba, dos nubes Blancas bajo la ventana, y O soy tu carga que no pesa nada Tú eres el río donde bebo el agua Tomalo todo pide lo que quieras Haz el camino y seguiré tus huellas Yo soy tu sombra cuando más se oculta el SolSomos amigos tocame a la puerta Si es tarde y tus sueños no llegan Haz de mi pecho tu almohada mejor Apoyate en mi cabeza Siempre Somos amigos en malas y buenas De hacer castillos en la arena Y juntos contar gaviotas tal vez Más tarde encender la hogueraCuenta conmigo cuando ni contar pudieras Tan solo buscame que yo soy recuerdo que te espera Cuenta conmigo si tu pelo aun se enreda Tan solo buscame, que en tu cuerpo navegar pudiera Marca las horas que estaremos juntos Abre tus alas al mar profundo Eres el tiempo que más me alegra Yo soy velero que no se aleja Tomalo todo, pide lo que quieras Haz el camino y seguiré tus huellas Yo soy tu sombra cuando más se oculta el SolSomos amigos tocame a la puerta Si es tarde y tus sueños no llegan Haz de mi pecho tu almohada mejor Apoyate en mi cabeza Siempre Somos amigos en malas y buenas De hacer castillos en la arena Y juntos contar gaviotas tal vez Más tarde encender la hoguera|Yo soy tu amiga cuando a nadie le interesas Tan solo llamame y enseguida tocare a tu puerta Yo soy tu amigo cuando buscas y no encuentras Tan solo llamame y estaré a tu lado cuando quieras Somos el viento que despierta el alba, dos nubes Blancas bajo la ventana, y O soy tu carga que no pesa nada Tú eres el río donde bebo el agua Tomalo todo pide lo que quieras Haz el camino y seguiré tus huellas Yo soy tu sombra cuando más se oculta el Sol<>Somos amigos tocame a la puerta Si es tarde y tus sueños no llegan Haz de mi pecho tu almohada mejor Apoyate en mi cabeza Siempre Somos amigos en malas y buenas De hacer castillos en la arena Y juntos contar gaviotas tal vez Más tarde encender la hoguera<>Cuenta conmigo cuando ni contar pudieras Tan solo buscame que yo soy recuerdo que te espera Cuenta conmigo si tu pelo aun se enreda Tan solo buscame, que en tu cuerpo navegar pudiera Marca las horas que estaremos juntos Abre tus alas al mar profundo Eres el tiempo que más me alegra Yo soy velero que no se aleja Tomalo todo, pide lo que quieras Haz el camino y seguiré tus huellas Yo soy tu sombra cuando más se oculta el Sol<>Somos amigos tocame a la puerta Si es tarde y tus sueños no llegan Haz de mi pecho tu almohada mejor Apoyate en mi cabeza Siempre Somos amigos en malas y buenas De hacer castillos en la arena Y juntos contar gaviotas tal vez Más tarde encender la hoguera<>
96|La Medicina|Wilfrido Vargas|Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sap sap saa Sucla sé sel medicaman nou ni Sap sap saa Sucla sé sel medicaman nou ni Sap sap saa Sucla sé sel medicaman nou ni Sap sap saaOjala, Ojala Mi medicina eres tú Siempre te amé, pero callé Nunca pude demostrarte nada No se por qué no viste tú Algo raro en mi miradaSucla sé sel medicaman nou ni Sap sap saa Sucla sé sel medicaman nou ni Sap sap saaNo resistí, te hablé de amor Y te juro de que sí temblaba No sé decir lo que sentí Al decirme que eso no era nadaSucla sé sel medicaman nou ni Mi medicina eres tú One Way Suavecito Mi Cosa ta Mi Cosa ta Mi Cosa ta Mi Cosa ta Cosa-Cosa-Cosa-Cosa Cosa-Cosa-CosaSucla sé sel medicaman nou niHey Wilfrido, cuál es tu medicina? Hey Hey Wilfrido, qué paso? DimeSucla sé sel medicaman nou ni Qué grande fue cuando besé Esos labios ya enamorados Qué puedo yo pedirle a Dios si tengo Tu corazón osadoSucla sé sel medicaman nou ni Sap sap saa Sucla sé sel medicaman nou ni Sap sap saaHoy loco estoy porque tu amor Era lo que yo necesitaba Toda mi luz la irradias tú Ya yo no no necesito nadaSucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou niWao, one more time baby, ok Y conmigo te vaz Con la mano todo el mundoSucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni|Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sap sap saa Sucla sé sel medicaman nou ni Sap sap saa Sucla sé sel medicaman nou ni Sap sap saa Sucla sé sel medicaman nou ni Sap sap saa<>Ojala, Ojala Mi medicina eres tú Siempre te amé, pero callé Nunca pude demostrarte nada No se por qué no viste tú Algo raro en mi mirada<>Sucla sé sel medicaman nou ni Sap sap saa Sucla sé sel medicaman nou ni Sap sap saa<>No resistí, te hablé de amor Y te juro de que sí temblaba No sé decir lo que sentí Al decirme que eso no era nada<>Sucla sé sel medicaman nou ni Mi medicina eres tú One Way Suavecito Mi Cosa ta Mi Cosa ta Mi Cosa ta Mi Cosa ta Cosa-Cosa-Cosa-Cosa Cosa-Cosa-Cosa<>Sucla sé sel medicaman nou ni<>Hey Wilfrido, cuál es tu medicina? Hey Hey Wilfrido, qué paso? Dime<>Sucla sé sel medicaman nou ni Qué grande fue cuando besé Esos labios ya enamorados Qué puedo yo pedirle a Dios si tengo Tu corazón osado<>Sucla sé sel medicaman nou ni Sap sap saa Sucla sé sel medicaman nou ni Sap sap saa<>Hoy loco estoy porque tu amor Era lo que yo necesitaba Toda mi luz la irradias tú Ya yo no no necesito nada<>Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni<>Wao, one more time baby, ok Y conmigo te vaz Con la mano todo el mundo<>Sucla sé sel medicaman nou ni Sucla sé sel medicaman nou ni<>
97|La Travesia|Juan Luis Guerra 4.40|Como tú vida mía Yo no encuentro en la tierra otra mujer La he buscado en namibia, en los alpes Y en los champs-elyséesHe cruzado los mares Y de paso subí en la torre eiffel Caminé por manhattan Y llegué al empire stateComo tú no hay en ésta vida (Como tú no hay ninguna) Como tú no hay quien me comprenda (Como tú me comprendes) Como tú no hay quien me acaricie (Como tú me acaricias) Ni en la china ni en la siberia (Como tú no hay ninguna) Vana mi travesía (oh, no) Al buscar otro amor igual que tú (yeh, yeh) No lo hallé en barcelona, (oh, no) En los angeles ni en kuala lumpur (yeh, yeh)Recorrí bariloche (oh, no) Y no pude encontrarlo en el big ben (yeh, yeh) Y de paso por tokyo Yo viajé en el shinkansen,Como tú no hay en ésta vida (Como tú no hay ninguna) Como tú no hay quien me comprenda (Como tú me comprendes) Como tú no hay quien me acaricie (Como tú me acaricias) Ni en la china ni en la siberia (Como tú no hay ninguna)Es que un amor como el tuyo Es para siempre Vuela sobre manantiales Y continentes (te digo yo que sí)Riza las nubes del cielo Besa las olas del alba Gime con la madrugada Ama sin pedirme nada.... Que tú me gustas (Como tú no hay ninguna) Como tú no hay quien me comprenda (Como tú me comprendes) Como tú no hay quien me acaricie (Como tú me acaricias) Ni en la china ni en la siberia (Como tú, nadie como tú, como tú)(Como tú, como tú, como tú)Como tú no hay en ésta vida (Como tú no hay ninguna) Pero que como tú no hay quien me comprenda (Como tú me comprendes) Y como tú no hay quien me acaricie (Como tú me acaricias) Ni en la china ni en la siberia (Como tú)Como tú no hay en ésta vida Como tú no hay quien me comprenda (Como tú me comprendes) Y como tú no hay quien me acaricie (ye, yé, ye, yé) (Como tú me acaricias) Ni en la china ni en la siberia (Como tú, nadie como tú, como tú)(Como tú, como tú, nadie como tú, como tú)Como tú no hay quien me comprenda (Como tú me comprendes) Y como tú no hay quien me acaricie (Como tú me acaricias) Como tú no hay en ésta vida (Como tú, nadie como tú, como tú)|Como tú vida mía Yo no encuentro en la tierra otra mujer La he buscado en namibia, en los alpes Y en los champs-elysées<>He cruzado los mares Y de paso subí en la torre eiffel Caminé por manhattan Y llegué al empire state<>Como tú no hay en ésta vida (Como tú no hay ninguna) Como tú no hay quien me comprenda (Como tú me comprendes) Como tú no hay quien me acaricie (Como tú me acaricias) Ni en la china ni en la siberia (Como tú no hay ninguna) Vana mi travesía (oh, no) Al buscar otro amor igual que tú (yeh, yeh) No lo hallé en barcelona, (oh, no) En los angeles ni en kuala lumpur (yeh, yeh)<>Recorrí bariloche (oh, no) Y no pude encontrarlo en el big ben (yeh, yeh) Y de paso por tokyo Yo viajé en el shinkansen,<>Como tú no hay en ésta vida (Como tú no hay ninguna) Como tú no hay quien me comprenda (Como tú me comprendes) Como tú no hay quien me acaricie (Como tú me acaricias) Ni en la china ni en la siberia (Como tú no hay ninguna)<>Es que un amor como el tuyo Es para siempre Vuela sobre manantiales Y continentes (te digo yo que sí)<>Riza las nubes del cielo Besa las olas del alba Gime con la madrugada Ama sin pedirme nada..<>.. Que tú me gustas (Como tú no hay ninguna) Como tú no hay quien me comprenda (Como tú me comprendes) Como tú no hay quien me acaricie (Como tú me acaricias) Ni en la china ni en la siberia (Como tú, nadie como tú, como tú)<>(Como tú, como tú, como tú)<>Como tú no hay en ésta vida (Como tú no hay ninguna) Pero que como tú no hay quien me comprenda (Como tú me comprendes) Y como tú no hay quien me acaricie (Como tú me acaricias) Ni en la china ni en la siberia (Como tú)<>Como tú no hay en ésta vida Como tú no hay quien me comprenda (Como tú me comprendes) Y como tú no hay quien me acaricie (ye, yé, ye, yé) (Como tú me acaricias) Ni en la china ni en la siberia (Como tú, nadie como tú, como tú)<>(Como tú, como tú, nadie como tú, como tú)<>Como tú no hay quien me comprenda (Como tú me comprendes) Y como tú no hay quien me acaricie (Como tú me acaricias) Como tú no hay en ésta vida (Como tú, nadie como tú, como tú)<>
98|El Farolito|Juan Luis Guerra 4.40|Yo le le-eh lo lo lo le Yo le le-eh lo lo lo leVeo un farolito En tu cintura Veo un farolito En tu cinturaCuando tú lo mueves Tiembla la Luna Cuando tú lo mueves Tiembla la LunaVeo un farolito En tu cadera Veo un farolito (mamita) En tu caderaCuando tú lo mueves Trágame tierra Cuando tú lo mueves Trágame tierraVeo un farolito En tu cintura Veo un farolito Ombligo e' lunaVeo un farolito En las estrellas Veo un farolito Trágame tierra¡Aprieta!Yo le le-eh lo lo lo le Yo le le-eh lo lo lo leQué yo más quisiera Que contar contigo Qué yo más quisiera Que contar contigoYa conté hasta veinte Y no estás conmigo Ya conté hasta veinte Y no estás conmigoY ese farolito Me lleva perdí'o Ese farolito Me lleva perdí'oManda pronto, negra Que no tengo abrigo Manda pronto, negra Que no tengo abrigoVeo un farolito En tu cintura Veo un farolito Ombligo e' lunaVeo un farolito En las estrellas Veo un farolito Trágame tierra¡Eh!¡Aprieta!¡Eh!Veo un farolito En tu cintura Veo un farolito Ombligo e' lunaVeo un farolito En tus caderas Veo un farolito Trágame tierra¡Eh! Oh le le lo le lo lei Oh, oh, ooh ooh¡Quema! ¡Eh! ¡So!¡Hey! ¡Ofrézcome! ¡Ese farolito!|Yo le le-eh lo lo lo le Yo le le-eh lo lo lo le<>Veo un farolito En tu cintura Veo un farolito En tu cintura<>Cuando tú lo mueves Tiembla la Luna Cuando tú lo mueves Tiembla la Luna<>Veo un farolito En tu cadera Veo un farolito (mamita) En tu cadera<>Cuando tú lo mueves Trágame tierra Cuando tú lo mueves Trágame tierra<>Veo un farolito En tu cintura Veo un farolito Ombligo e' luna<>Veo un farolito En las estrellas Veo un farolito Trágame tierra<>¡Aprieta!<>Yo le le-eh lo lo lo le Yo le le-eh lo lo lo le<>Qué yo más quisiera Que contar contigo Qué yo más quisiera Que contar contigo<>Ya conté hasta veinte Y no estás conmigo Ya conté hasta veinte Y no estás conmigo<>Y ese farolito Me lleva perdí'o Ese farolito Me lleva perdí'o<>Manda pronto, negra Que no tengo abrigo Manda pronto, negra Que no tengo abrigo<>Veo un farolito En tu cintura Veo un farolito Ombligo e' luna<>Veo un farolito En las estrellas Veo un farolito Trágame tierra<>¡Eh!<>¡Aprieta!<>¡Eh!<>Veo un farolito En tu cintura Veo un farolito Ombligo e' luna<>Veo un farolito En tus caderas Veo un farolito Trágame tierra<>¡Eh! Oh le le lo le lo lei Oh, oh, ooh ooh<>¡Quema! ¡Eh! ¡So!<>¡Hey! ¡Ofrézcome! ¡Ese farolito!<>
99|Resistire|Toño Rosario|Cuando pierda todas las partidas Cuando duerma con la soledad Cuando se me cierren las salidas Y la noche no me deje en pazCuando sienta miedo del silencio, Cuando cueste mantenerse en pie, Cuando se revelen los recuerdos Y me ponga contra la pared.Resistiré para seguir viviendo Me volveré de hierro para endurecer la piel Y aunque los vientos de la vida soplen fuerte Soy como el junco que se dobla Pero siempre sigue en pieResistiré, para seguir viviendo Revolveré los mares y jamás me venceré Y aunque los sueños se me rompan en pedazos Resistiré, yo resistiré, resistiré|Cuando pierda todas las partidas Cuando duerma con la soledad Cuando se me cierren las salidas Y la noche no me deje en paz<>Cuando sienta miedo del silencio, Cuando cueste mantenerse en pie, Cuando se revelen los recuerdos Y me ponga contra la pared.<>Resistiré para seguir viviendo Me volveré de hierro para endurecer la piel Y aunque los vientos de la vida soplen fuerte Soy como el junco que se dobla Pero siempre sigue en pie<>Resistiré, para seguir viviendo Revolveré los mares y jamás me venceré Y aunque los sueños se me rompan en pedazos Resistiré, yo resistiré, resistiré<>
100|Razones|Juan Luis Guerra 4.40|Nos encontramos una tarde Bajo el sol de primavera Tú caminando entre mis pasos Yo vistiéndome en tus huellasY nos amamos cara a cara Y nos besamos en la calle Y tanto amor se fue fundiendo Que ahora no puedo olvidarteMil razones para amarte Tú eres mi razón primera Mil poemas en la calle y yo Yo rodando donde quieraY así tu amor me fue naciendo Como un río de agua errante Tu buque atraca [en] un viejo puerto Siembro anclas en tu talleYa nos amamos cara a cara Ya nos besamos en la calle Ahora pregunto si a esta altura Vida, puedes olvidarmeMil razones para amarte Tú eres mi razón primera Mil poemas en la calle y yo Yo rodando donde quiera¡oye![improv.]Y llenar las tardes de cariño Me sobran mil razones Para que atraques en mi puerto y ancles conmigo Me sobran mil razones ¡oye!, que nuestro amor se va fundiendo, ya no te olvido Me sobran mil razones Y besarnos en la madrugada Me sobran mil razones Para amarte de amapola y trigoEy, ey, o lo lo lo, le le lei...Para amarte con tu piel de abrigo Me sobran mil razones Tú caminando entre mis pasos, ya no te olvido Me sobran mil razones Y yo rodando por tu cuerpo como rocío Me sobran mil razones Me basta la aurora desnuda Me sobran mil razones Para amarte de amapola y trigoEy, ey, o lo lo lo, le le lei...Y llenarlo con tu espacio todo Me sobran mil razones Cuando me das de cara a cara sobra cariño Me sobran mil razones Y un beso me cierra la boca Me sobran mil razones Nos encontramos una tarde, noche que ansío Me sobran mil razones Tengo una casita de cayenas y colores para estar contigoOh...Así tu amor me fue naciendo Como un río de agua errante Tu buque atraca [en] un viejo puerto Siembro anclas en tu talleYa nos amamos cara a cara Ya nos besamos en la calle Ahora pregunto si a esta altura Vida, puedes olvidarmeMil razones para amarte Tú eres mi razón primera Mil poemas en la calle y yo Yo rodando donde quiera|Nos encontramos una tarde Bajo el sol de primavera Tú caminando entre mis pasos Yo vistiéndome en tus huellas<>Y nos amamos cara a cara Y nos besamos en la calle Y tanto amor se fue fundiendo Que ahora no puedo olvidarte<>Mil razones para amarte Tú eres mi razón primera Mil poemas en la calle y yo Yo rodando donde quiera<>Y así tu amor me fue naciendo Como un río de agua errante Tu buque atraca [en] un viejo puerto Siembro anclas en tu talle<>Ya nos amamos cara a cara Ya nos besamos en la calle Ahora pregunto si a esta altura Vida, puedes olvidarme<>Mil razones para amarte Tú eres mi razón primera Mil poemas en la calle y yo Yo rodando donde quiera<>¡oye!<>[improv.]<>Y llenar las tardes de cariño Me sobran mil razones Para que atraques en mi puerto y ancles conmigo Me sobran mil razones ¡oye!, que nuestro amor se va fundiendo, ya no te olvido Me sobran mil razones Y besarnos en la madrugada Me sobran mil razones Para amarte de amapola y trigo<>Ey, ey, o lo lo lo, le le lei...<>Para amarte con tu piel de abrigo Me sobran mil razones Tú caminando entre mis pasos, ya no te olvido Me sobran mil razones Y yo rodando por tu cuerpo como rocío Me sobran mil razones Me basta la aurora desnuda Me sobran mil razones Para amarte de amapola y trigo<>Ey, ey, o lo lo lo, le le lei...<>Y llenarlo con tu espacio todo Me sobran mil razones Cuando me das de cara a cara sobra cariño Me sobran mil razones Y un beso me cierra la boca Me sobran mil razones Nos encontramos una tarde, noche que ansío Me sobran mil razones Tengo una casita de cayenas y colores para estar contigo<>Oh...<>Así tu amor me fue naciendo Como un río de agua errante Tu buque atraca [en] un viejo puerto Siembro anclas en tu talle<>Ya nos amamos cara a cara Ya nos besamos en la calle Ahora pregunto si a esta altura Vida, puedes olvidarme<>Mil razones para amarte Tú eres mi razón primera Mil poemas en la calle y yo Yo rodando donde quiera<>
101|Una Tarde Fue|La Makina|Nunca me perdonaré, no, no Lo que le hice sufrir, no, noFue siempre buena Conmigo y la abandonéUna tarde fue Yo la veía Era feliz y sonreía Y me enamoré de aquella niña Ella también confió su amor en miUna tarde fue Cuando prometí Ante Dios, siempre amarlaNunca me perdonaré, no, no Lo que le hice sufrir, no, no Fue siempre buena Conmigo y la abandonéNunca me perdonaré, no, no Lo que le hice sufrir, no, no Pero será mi castigo no verle jamásUna tarde fue Cuando a Dios pidió No vivir, no vivir Sus ojos cerro, dicen que lloró Y el cielo la escuchóUna tarde fue Cuando prometí Ante Dios, siempre amarlaNunca me perdonaré, no, no Lo que le hice sufrir, no, no Fue siempre buena Conmigo y la abandonéNunca me perdonaré, no, no Lo que le hice sufrir, no, no Pero será mi castigo no verle jamás¡Que makina!|Nunca me perdonaré, no, no Lo que le hice sufrir, no, no<>Fue siempre buena Conmigo y la abandoné<>Una tarde fue Yo la veía Era feliz y sonreía Y me enamoré de aquella niña Ella también confió su amor en mi<>Una tarde fue Cuando prometí Ante Dios, siempre amarla<>Nunca me perdonaré, no, no Lo que le hice sufrir, no, no Fue siempre buena Conmigo y la abandoné<>Nunca me perdonaré, no, no Lo que le hice sufrir, no, no Pero será mi castigo no verle jamás<>Una tarde fue Cuando a Dios pidió No vivir, no vivir Sus ojos cerro, dicen que lloró Y el cielo la escuchó<>Una tarde fue Cuando prometí Ante Dios, siempre amarla<>Nunca me perdonaré, no, no Lo que le hice sufrir, no, no Fue siempre buena Conmigo y la abandoné<>Nunca me perdonaré, no, no Lo que le hice sufrir, no, no Pero será mi castigo no verle jamás<>¡Que makina!<>
102|El Frio De Tu Adios|Olga Tañon|Fuíste tú el único en mi corazón Como yo te ame, jamás ame Fuiste tú quién me hizo volar, enloquecer Si estás dispuesto a volver Ve a mi, que aquí te esperaré..Coro Cuando la brisa del viento acaricia mi piel Recuerdo aquél momento que te pude tener Y me mata el frío de tu adiós.... yei yei yei Y es que me siento perdida en esta soledad Estuve ya en otros brazos por quererte olvidar Si no es a ti a quien voy a amar....No puedo ser feliz sin ti Miro el cielo a ver si una estrella te regresa a mi De mi mente, te quise borrar y no lo pude lograr oh no no... mi amor Yo soy tuya hasta el finalCoro Cuando la brisa del viento acaricia mi piel Recuerdo aquél momento que te pude tener Y me mata el frío de tu adiós.... yei yei yei Y es que me siento perdida en esta soledad Estuve ya en otros brazos por quererte olvidar Si no es a ti a quién voy a amar....??SI NO ES A TI.. NO PUEDO AMAR..NOOOO A QUIEN?????Coro 2x Cuando la brisa del viento acaricia mi piel Recuerdo aquél momento que te pude tener Y me mata el frío de tu adiós.... yei yei yei Y es que me siento perdida en esta soledad Estuve ya en otros brazos por quererte olvidar Si no es a ti a quien voy a amar....??|Fuíste tú el único en mi corazón Como yo te ame, jamás ame Fuiste tú quién me hizo volar, enloquecer Si estás dispuesto a volver Ve a mi, que aquí te esperaré..<>Coro Cuando la brisa del viento acaricia mi piel Recuerdo aquél momento que te pude tener Y me mata el frío de tu adiós.... yei yei yei Y es que me siento perdida en esta soledad Estuve ya en otros brazos por quererte olvidar Si no es a ti a quien voy a amar....<>No puedo ser feliz sin ti Miro el cielo a ver si una estrella te regresa a mi De mi mente, te quise borrar y no lo pude lograr oh no no... mi amor Yo soy tuya hasta el final<>Coro Cuando la brisa del viento acaricia mi piel Recuerdo aquél momento que te pude tener Y me mata el frío de tu adiós.... yei yei yei Y es que me siento perdida en esta soledad Estuve ya en otros brazos por quererte olvidar Si no es a ti a quién voy a amar....??<>SI NO ES A TI.. NO PUEDO AMAR..NOOOO A QUIEN?????<>Coro 2x Cuando la brisa del viento acaricia mi piel Recuerdo aquél momento que te pude tener Y me mata el frío de tu adiós.... yei yei yei Y es que me siento perdida en esta soledad Estuve ya en otros brazos por quererte olvidar Si no es a ti a quien voy a amar....??<>
103|Problema Sexual|Ilegales|Tengo un problema, Un problema sexual, Un serio problema, Problema sexual. Me gusta ver la televisión.Tengo un problema, Un problema sexual, Un serio problema, Problema sexual, Soy una bicicleta.|Tengo un problema, Un problema sexual, Un serio problema, Problema sexual. Me gusta ver la televisión.<>Tengo un problema, Un problema sexual, Un serio problema, Problema sexual, Soy una bicicleta.<>
104|Un Imposible Amor|Alex Bueno|Un imposible amor me está matando sin piedad amor que nunca he de lograr. Cómo yo podré vencer mi obstinación y arrancarla de mi pensamiento.Atado a una cadena sin poderme libertar la suerte se burló de mí. Vivo condenado a que mi pobre corazón se muera de infelicidad.Si cambia mi destino y si la suerte me es feliz consagro mi vivir para adorarte. Quiero besar tus ojos tan divinos, quiero hacerte una mujer feliz.Espero que sea asì porque es terrible mi aflicción sufrir no puedo más tanta amargura. Reina de mi amor, mi único anhelo, mi ilusión sin ti yo no puedo vivir.Atado a una cadena sin poderme libertar la suerte se burló de mí. Vivo condenado a que mi pobre corazón se muera de infelicidad.Si cambia mi destino y si la suerte me es feliz consagro mi vivir para adorarte. Quiero besar tus ojos tan divinos, quiero hacerte una mujer feliz.Espero que sea asì porque es terrible mi aflicción sufrir no puedo más tanta amargura. Reina de mi amor, mi único anhelo, mi ilusión sin ti yo no puedo vivir.|Un imposible amor me está matando sin piedad amor que nunca he de lograr. Cómo yo podré vencer mi obstinación y arrancarla de mi pensamiento.<>Atado a una cadena sin poderme libertar la suerte se burló de mí. Vivo condenado a que mi pobre corazón se muera de infelicidad.<>Si cambia mi destino y si la suerte me es feliz consagro mi vivir para adorarte. Quiero besar tus ojos tan divinos, quiero hacerte una mujer feliz.<>Espero que sea asì porque es terrible mi aflicción sufrir no puedo más tanta amargura. Reina de mi amor, mi único anhelo, mi ilusión sin ti yo no puedo vivir.<>Atado a una cadena sin poderme libertar la suerte se burló de mí. Vivo condenado a que mi pobre corazón se muera de infelicidad.<>Si cambia mi destino y si la suerte me es feliz consagro mi vivir para adorarte. Quiero besar tus ojos tan divinos, quiero hacerte una mujer feliz.<>Espero que sea asì porque es terrible mi aflicción sufrir no puedo más tanta amargura. Reina de mi amor, mi único anhelo, mi ilusión sin ti yo no puedo vivir.<>
